cluster_id,obj_or_subj,key_word,argument,dependency,sentence
366,subj,ought,he,nsubj,"harry knew he ought to feel sorry that mrs. figg had broken her leg , but it was n't easy when he reminded himself it would be a whole year before he had to look at tibbles , snowy , mr. paws , and tufty again ."
366,subj,crying,he,nsubj,"in fact , he was n't really crying -- it had been years since he 'd really cried -- but he knew that if he screwed up his face and wailed , his mother would give him anything he wanted ."
366,subj,cried,he,nsubj,"in fact , he was n't really crying -- it had been years since he 'd really cried -- but he knew that if he screwed up his face and wailed , his mother would give him anything he wanted ."
366,subj,wanted,he,nsubj,"in fact , he was n't really crying -- it had been years since he 'd really cried -- but he knew that if he screwed up his face and wailed , his mother would give him anything he wanted ."
366,subj,shot,he,nsubj,he shot harry a nasty grin through the gap in his mother 's arms .
366,subj,grin,harry,nsubj,he shot harry a nasty grin through the gap in his mother 's arms .
366,subj,believe,who,nsubj,"half an hour later , harry , who could n't believe his luck , was sitting in the back of the dursleys ' car with piers and dudley , on the way to the zoo for the first time in his life ."
366,subj,sitting,harry,nsubj,"half an hour later , harry , who could n't believe his luck , was sitting in the back of the dursleys ' car with piers and dudley , on the way to the zoo for the first time in his life ."
366,subj,taken,vernon,nsubj,"his aunt and uncle had n't been able to think of anything else to do with him , but before they 'd left , uncle vernon had taken harry aside ."
366,subj,warning,i,nsubj,"`` i 'm warning you , '' he had said , putting his large purple face right up close to harry 's , `` i 'm warning you now , boy -- any funny business , anything at all -- and you 'll be in that cupboard from now until christmas . ''"
366,subj,going,i,nsubj,"`` i 'm not going to do anything , '' said harry , `` honestly.."
366,subj,believe,vernon,nsubj,but uncle vernon did n't believe him .
366,subj,make,he,nsubj,"the problem was , strange things often happened around harry and it was just no good telling the dursleys he did n't make them happen ."
366,subj,laughed,dudley,nsubj,"dudley had laughed himself silly at harry , who spent a sleepless night imagining school the next day , where he was already laughed at for his baggy clothes and taped glasses ."
366,subj,spent,who,nsubj,"dudley had laughed himself silly at harry , who spent a sleepless night imagining school the next day , where he was already laughed at for his baggy clothes and taped glasses ."
366,subj,laughed,he,nsubjpass,"dudley had laughed himself silly at harry , who spent a sleepless night imagining school the next day , where he was already laughed at for his baggy clothes and taped glasses ."
366,subj,gotten,he,nsubj,"next morning , however , he had gotten up to find his hair exactly as it had been before aunt petunia had sheared it off he had been given a week in his cupboard for this , even though he had tried to explain that he could n't explain how it had grown back so quickly ."
366,subj,given,he,nsubjpass,"next morning , however , he had gotten up to find his hair exactly as it had been before aunt petunia had sheared it off he had been given a week in his cupboard for this , even though he had tried to explain that he could n't explain how it had grown back so quickly ."
366,subj,tried,he,nsubj,"next morning , however , he had gotten up to find his hair exactly as it had been before aunt petunia had sheared it off he had been given a week in his cupboard for this , even though he had tried to explain that he could n't explain how it had grown back so quickly ."
366,subj,punished,harry,nsubjpass,"aunt petunia had decided it must have shrunk in the wash and , to his great relief , harry was n't punished ."
366,subj,gotten,he,nsubj,"on the other hand , he 'd gotten into terrible trouble for being found on the roof of the school kitchens ."
366,subj,sitting,he,nsubj,"dudley 's gang had been chasing him as usual when , as much to harry 's surprise as anyone else 's , there he was sitting on the chimney ."
366,subj,tried,he,nsubj,but all he 'd tried to do ( as he shouted at uncle vernon through the locked door of his cupboard ) was jump behind the big trash cans outside the kitchen doors .
366,subj,supposed,harry,nsubj,harry supposed that the wind must have caught him in mid- jump .
366,subj,drove,he,nsubj,"while he drove , uncle vernon complained to aunt petunia ."
366,subj,liked,he,nsubj,"he liked to complain about things : people at work , harry , the council , harry , the bank , and harry were just a few of his favorite subjects ."
366,subj,said,harry,nsubj,"i had a dream about a motorcycle , '' said harry , remembering suddenly ."
366,subj,turned,he,nsubj,"he turned right around in his seat and yelled at harry , his face like a gigantic beet with a mustache : `` motorcycles do n't fly ! ''"
366,subj,said,harry,nsubj,"i know they do n't , '' said harry ."
366,subj,wished,he,nsubj,but he wished he had n't said anything .
366,subj,wanted,he,nsubj,"the dursleys bought dudley and piers large chocolate ice creams at the entrance and then , because the smiling lady in the van had asked harry what he wanted before they could hurry him away , they bought him a cheap lemon ice pop ."
366,subj,looked,who,nsubj,"it was n't bad , either , harry thought , licking it as they watched a gorilla scratching its head who looked remarkably like dudley , except that it was n't blond ."
366,subj,had,he,nsubj,harry had the best morning he 'd had in a long time .
366,subj,felt,harry,nsubj,"harry felt , afterward , that he should have known it was all too good to last ."
366,subj,known,he,nsubj,"harry felt , afterward , that he should have known it was all too good to last ."
366,subj,wrapped,it,nsubj,it could have wrapped its body twice around uncle vernon 's car and crushed it into a trash can -- but at the moment it did n't look in the mood .
366,subj,tapped,vernon,nsubj,"uncle vernon tapped on the glass , but the snake did n't budge ."
366,subj,snoozed,snake,nsubj,"uncle vernon rapped the glass smartly with his knuckles , but the snake just snoozed on ."
366,subj,shuffled,he,nsubj,he shuffled away .
366,subj,moved,harry,nsubj,harry moved in front of the tank and looked intently at the snake .
366,subj,got,he,nsubj,"it was worse than having a cupboard as a bedroom , where the only visitor was aunt petunia hammering on the door to wake you up ; at least he got to visit the rest of the house ."
366,subj,opened,snake,nsubj,the snake suddenly opened its beady eyes .
366,subj,raised,it,nsubj,"slowly , very slowly , it raised its head until its eyes were on a level with harry 's ."
366,subj,winked,it,nsubj,it winked .
366,subj,stared,harry,nsubj,harry stared .
366,subj,looked,he,nsubj,then he looked quickly around to see if anyone was watching .
366,subj,looked,he,nsubj,"he looked back at the snake and winked , too ."
366,subj,jerked,snake,nsubj,"the snake jerked its head toward uncle vernon and dudley , then raised its eyes to the ceiling ."
366,subj,gave,it,nsubj,it gave harry a look that said quite plainly :
366,subj,nodded,snake,nsubj,the snake nodded vigorously .
366,subj,asked,harry,nsubj,harry asked .
366,subj,jabbed,snake,nsubj,the snake jabbed its tail at a little sign next to the glass .
366,subj,read,harry,nsubj,the boa constrictor jabbed its tail at the sign again and harry read on : this specimen was bred in the zoo .
366,subj,shook,snake,nsubj,"as the snake shook its head , a deafening shout behind harry made both of them jump ."
366,subj,believe,you,nsubj,you wo n't believe what it 's doing ! ''
366,subj,doing,it,nsubj,you wo n't believe what it 's doing ! ''
366,subj,could,he,nsubj,dudley came waddling toward them as fast as he could .
366,subj,fell,harry,nsubj,"caught by surprise , harry fell hard on the concrete floor ."
366,subj,sat,harry,nsubj,harry sat up and gasped ; the glass front of the boa constrictor 's tank had vanished .
366,subj,uncoiling,snake,nsubj,"the great snake was uncoiling itself rapidly , slithering out onto the floor ."
366,subj,slid,snake,nsubj,"as the snake slid swiftly past him , harry could have sworn a low , hissing voice said , `` brazil , here i come ... . thanksss , amigo . ''"
366,subj,sworn,harry,nsubj,"as the snake slid swiftly past him , harry could have sworn a low , hissing voice said , `` brazil , here i come ... . thanksss , amigo . ''"
366,subj,made,director,nsubj,"the zoo director himself made aunt petunia a cup of strong , sweet tea while he apologized over and over again ."
366,subj,apologized,he,nsubj,"the zoo director himself made aunt petunia a cup of strong , sweet tea while he apologized over and over again ."
366,subj,seen,harry,nsubj,"as far as harry had seen , the snake had n't done anything except snap playfully at their heels as it passed , but by the time they were all back in uncle vernon 's car , dudley was telling them how it had nearly bitten off his leg , while piers was swearing it had tried to squeeze him to death ."
366,subj,bitten,it,nsubj,"as far as harry had seen , the snake had n't done anything except snap playfully at their heels as it passed , but by the time they were all back in uncle vernon 's car , dudley was telling them how it had nearly bitten off his leg , while piers was swearing it had tried to squeeze him to death ."
366,subj,waited,vernon,nsubj,uncle vernon waited until piers was safely out of the house before starting on harry .
366,subj,managed,he,nsubj,"he managed to say , `` go -- cupboard -- stay -- no meals , '' before he collapsed into a chair , and aunt petunia had to run and get him a large brandy ."
366,subj,lay,harry,nsubj,"harry lay in his dark cupboard much later , wishing he had a watch ."
366,subj,know,he,nsubj,he did n't know what time it was and he could n't be sure the dursleys were asleep yet .
366,subj,risk,he,nsubj,"until they were , he could n't risk sneaking to the kitchen for some food ."
366,subj,lived,he,nsubj,"he 'd lived with the dursleys almost ten years , ten miserable years , as long as he could remember , ever since he 'd been a baby and his parents had died in that car crash ."
366,subj,remember,he,nsubj,he could n't remember being in the car when his parents had died .
366,subj,strained,he,nsubj,"sometimes , when he strained his memory during long hours in his cupboard , he came up with a strange vision : a blinding flash of green light and a burn- ing pain on his forehead ."
366,subj,came,he,nsubj,"sometimes , when he strained his memory during long hours in his cupboard , he came up with a strange vision : a blinding flash of green light and a burn- ing pain on his forehead ."
366,subj,supposed,he,nsubj,"this , he supposed , was the crash , though he could n't imagine where all the green light came from ."
366,subj,remember,he,nsubj,he could n't remember his parents at all .
366,subj,forbidden,he,nsubjpass,"his aunt and uncle never spoke about them , and of course he was forbidden to ask questions ."
366,subj,dreamed,harry,nsubj,"when he had been younger , harry had dreamed and dreamed of some unknown relation coming to take him away , but it had never happened ; the dursleys were his only family ."
366,subj,thought,he,nsubj,yet sometimes he thought ( or maybe hoped ) that strangers in the street seemed to know him .
366,subj,knew,he,nsubj,"after asking harry furiously if he knew the man , aunt petunia had rushed them out of the shop without buying anything ."
366,subj,shaken,man,nsubj,a bald man in a very long purple coat had actually shaken his hand in the street the other day and then walked away without a word .
366,subj,knew,everybody,nsubj,"everybody knew that dudley 's gang hated that odd harry potter in his baggy old clothes and broken glasses , and nobody liked to disagree with dudley 's gang ."
366,subj,allowed,he,nsubjpass,"by the time he was allowed out of his cupboard again , the summer holidays had started and dudley had already broken his new video camera , crashed his remote control airplane , and , first time out on his racing bike , knocked down old mrs. figg as she crossed privet drive on her crutches ."
366,subj,spent,harry,nsubj,"this was why harry spent as much time as possible out of the house , wandering around and thinking about the end of the holidays , where he could see a tiny ray of hope ."
366,subj,see,he,nsubj,"this was why harry spent as much time as possible out of the house , wandering around and thinking about the end of the holidays , where he could see a tiny ray of hope ."
366,subj,going,he,nsubj,"when september came he would be going off to secondary school and , for the first time in his life , he would n't be with dudley ."
366,subj,going,harry,nsubj,"harry , on the other hand , was going to stonewall high , the local public school ."
366,subj,ran,he,nsubj,"then he ran , before dudley could work out what he 'd said ."
366,subj,said,he,nsubj,"then he ran , before dudley could work out what he 'd said ."
366,subj,watch,harry,nsubj,she let harry watch television and gave him a bit of chocolate cake that tasted as though she 'd had it for several years .
366,subj,looked,he,nsubj,"as he looked at dudley in his new knickerbockers , uncle vernon said gruffly that it was the proudest moment of his life ."
366,subj,said,vernon,nsubj,"as he looked at dudley in his new knickerbockers , uncle vernon said gruffly that it was the proudest moment of his life ."
366,subj,looked,he,nsubj,"aunt petunia burst into tears and said she could n't believe it was her ickle dudleykins , he looked so handsome and grown-up ."
366,subj,trust,harry,nsubj,harry did n't trust himself to speak .
366,subj,thought,he,nsubj,he thought two of his ribs might already have cracked from trying not to laugh .
366,subj,went,harry,nsubj,there was a horrible smell in the kitchen the next morning when harry went in for breakfast .
366,subj,seemed,it,nsubj,it seemed to be coming from a large metal tub in the sink .
366,subj,went,he,nsubj,he went to have a look .
366,subj,asked,he,nsubj,he asked aunt petunia .
366,subj,dared,he,nsubj,her lips tightened as they always did if he dared to ask a question .
366,subj,looked,harry,nsubj,harry looked in the bowl again .
366,subj,doubted,harry,nsubj,"harry seriously doubted this , but thought it best not to argue ."
366,subj,sat,he,nsubj,"he sat down at the table and tried not to think about how he was going to look on his first day at stonewall high -- like he was wearing bits of old elephant skin , probably ."
366,subj,wearing,he,nsubj,"he sat down at the table and tried not to think about how he was going to look on his first day at stonewall high -- like he was wearing bits of old elephant skin , probably ."
366,subj,carried,he,nsubj,"uncle vernon opened his newspaper as usual and dudley banged his smelting stick , which he carried everywhere , on the table ."
366,subj,heard,they,nsubj,they heard the click of the mail slot and flop of letters on the doormat .
366,subj,dodged,harry,nsubj,harry dodged the smelting stick and went to get the mail .
366,subj,picked,harry,nsubj,"harry picked it up and stared at it , his heart twanging like a giant elastic band ."
366,subj,belong,he,nsubj,"he had no friends , no other relatives -- he did n't belong to the library , so he 'd never even got rude notes asking for books back ."
366,subj,got,he,nsubj,"he had no friends , no other relatives -- he did n't belong to the library , so he 'd never even got rude notes asking for books back ."
366,subj,saw,harry,nsubj,"turning the envelope over , his hand trembling , harry saw a purple wax seal bearing a coat of arms ; a lion , an eagle , a badger , and a snake surrounding a large letter h ."
366,subj,chuckled,he,nsubj,he chuckled at his own joke .
366,subj,went,harry,nsubj,"harry went back to the kitchen , still staring at his letter ."
366,subj,handed,he,nsubj,"he handed uncle vernon the bill and the postcard , sat down , and slowly began to open the yellow envelope ."
366,subj,said,harry,nsubj,"said harry , trying to snatch it back ."
366,subj,writing,who,nsubj,`` who 'd be writing to you ? ''
366,subj,gasped,he,nsubj,he gasped .
366,subj,gave,he,nsubj,he gave his father a sharp tap on the head with his smelting stick .
366,subj,said,harry,nsubj,"want to read it , '' said harry furiously , `` as it 's mine . ''"
366,subj,move,harry,nsubj,harry did n't move .
366,subj,shouted,he,nsubj,he shouted .
366,subj,took,he,nsubj,"roared uncle vernon , and he took both harry and dudley by the scruffs of their necks and threw them into the hall , slamming the kitchen door behind them ."
366,subj,think,you,nsubj,you do n't think they 're watching the house ? ''
366,subj,see,harry,nsubj,harry could see uncle vernon 's shiny black shoes pacing up and down the kitchen .
366,subj,got,he,nsubj,"that evening when he got back from work , uncle vernon did something he 'd never done before ; he visited harry in his cupboard ."
366,subj,done,he,nsubj,"that evening when he got back from work , uncle vernon did something he 'd never done before ; he visited harry in his cupboard ."
366,subj,squeezed,harry,nsubj,"said harry , the moment uncle vernon had squeezed through the door ."
366,subj,writing,who,nsubj,`` who 's writing to me ? ''
366,subj,addressed,it,nsubjpass,"it was addressed to you by mistake , '' said uncle vernon shortly ."
366,subj,took,he,nsubj,"he took a few deep breaths and then forced his face into a smile , which looked quite painful ."
366,subj,getting,you,nsubj,your aunt and i have been thinking ... you 're really getting a bit big for it ... we think it might be nice if you moved into dudley 's second bedroom .
366,subj,moved,you,nsubj,your aunt and i have been thinking ... you 're really getting a bit big for it ... we think it might be nice if you moved into dudley 's second bedroom .
366,subj,said,harry,nsubj,said harry .
366,subj,owned,he,nsubj,it only took harry one trip upstairs to move everything he owned from the cupboard to this room .
366,subj,sat,he,nsubj,he sat down on the bed and stared around him .
366,subj,sighed,harry,nsubj,harry sighed and stretched out on the bed .
366,subj,given,he,nsubj,yesterday he 'd have given anything to be up here .
366,subj,screamed,he,nsubj,"he 'd screamed , whacked his father with his smelting stick , been sick on purpose , kicked his mother , and thrown his tortoise through the greenhouse roof , and he still did n't have his room back ."
366,subj,thinking,harry,nsubj,harry was thinking about this time yesterday and bitterly wishing he 'd opened the letter in the hall .
366,subj,opened,he,nsubj,harry was thinking about this time yesterday and bitterly wishing he 'd opened the letter in the hall .
366,subj,seemed,who,nsubj,"when the mail arrived , uncle vernon , who seemed to be trying to be nice to harry , made dudley go and get it ."
366,subj,made,vernon,nsubj,"when the mail arrived , uncle vernon , who seemed to be trying to be nice to harry , made dudley go and get it ."
366,subj,banging,him,nsubj,they heard him banging things with his smelting stick all the way down the hall .
366,subj,shouted,he,nsubj,"then he shouted , `` there 's another one !"
366,subj,grabbed,harry,nsubj,"uncle vernon had to wrestle dudley to the ground to get the letter from him , which was made difficult by the fact that harry had grabbed uncle vernon around the neck from behind ."
366,subj,walked,harry,nsubj,harry walked round and round his new room .
366,subj,moved,he,nsubj,someone knew he had moved out of his cupboard and they seemed to know he had n't received his first letter .
366,subj,received,he,nsubj,someone knew he had moved out of his cupboard and they seemed to know he had n't received his first letter .
366,subj,make,he,nsubj,and this time he 'd make sure they did n't fail .
366,subj,turned,harry,nsubj,harry turned it off quickly and dressed silently .
366,subj,wake,he,nsubj,he must n't wake the dursleys .
366,subj,stole,he,nsubj,he stole downstairs without turning on any of the lights .
366,subj,going,he,nsubj,he was going to wait for the postman on the corner of privet drive and get the letters for number four first .
366,subj,crept,he,nsubj,his heart hammered as he crept across the dark hall toward the front door --
366,subj,trodden,he,nsubj,harry leapt into the air ; he 'd trodden on something big and squashy on the doormat -- something alive !
366,subj,lying,vernon,nsubj,"uncle vernon had been lying at the foot of the front door in a sleeping bag , clearly making sure that harry did n't do exactly what he 'd been trying to do ."
366,subj,trying,he,nsubj,"uncle vernon had been lying at the foot of the front door in a sleeping bag , clearly making sure that harry did n't do exactly what he 'd been trying to do ."
366,subj,shouted,he,nsubj,he shouted at harry for about half an hour and then told him to go and make a cup of tea .
366,subj,shuffled,harry,nsubj,"harry shuffled miserably off into the kitchen and by the time he got back , the mail had arrived , right into uncle vernon 's lap ."
366,subj,got,he,nsubj,"harry shuffled miserably off into the kitchen and by the time he got back , the mail had arrived , right into uncle vernon 's lap ."
366,subj,see,harry,nsubj,harry could see three letters addressed in green ink .
366,subj,began,he,nsubj,"i want -- '' he began , but uncle vernon was tearing the letters into pieces before his eyes ."
366,subj,stayed,he,nsubj,he stayed at home and nailed up the mail slot .
366,subj,stayed,vernon,nsubj,uncle vernon stayed at home again .
366,subj,got,he,nsubj,"after burning all the letters , he got out a hammer and nails and boarded up the cracks around the front and back doors so no one could go out ."
366,subj,hummed,he,nsubj,"he hummed `` tiptoe through the tulips '' as he worked , and jumped at small noises ."
366,subj,found,letters,nsubj,"twenty-four letters to harry found their way into the house , rolled up and hidden inside each of the two dozen eggs that their very confused milkman had handed aunt petunia through the living room window ."
366,subj,wants,who,nsubj,`` who on earth wants to talk to you this badly ? ''
366,subj,sat,vernon,nsubj,"on sunday morning , uncle vernon sat down at the breakfast table looking tired and rather ill , but happy ."
366,subj,spoke,he,nsubj,something came whizzing down the kitchen chimney as he spoke and caught him sharply on the back of the head .
366,subj,seized,vernon,nsubj,uncle vernon seized harry around the waist and threw him into the hall .
366,subj,looked,he,nsubj,he looked so dangerous with half his mustache missing that no one dared argue .
366,subj,tried,he,nsubj,"dudley was sniffling in the back seat ; his father had hit him round the head for holding them up while he tried to pack his television , vcr , and computer in his sports bag ."
366,subj,had,he,nsubj,he 'd never had such a bad day in his life .
366,subj,stopped,vernon,nsubj,uncle vernon stopped at last outside a gloomy-looking hotel on the outskirts of a big city .
366,subj,stayed,harry,nsubj,"dudley snored but harry stayed awake , sitting on the windowsill , staring down at the lights of passing cars and wondering ... ."
366,subj,looking,he,nsubj,"exactly what he was looking for , none of them knew ."
366,subj,started,it,nsubj,it started to rain .
366,subj,smiling,he,nsubj,uncle vernon was back and he was smiling .
366,subj,carrying,he,nsubj,"he was also carrying a long , thin package and did n't answer aunt petunia when she asked what he 'd bought ."
366,subj,bought,he,nsubj,"he was also carrying a long , thin package and did n't answer aunt petunia when she asked what he 'd bought ."
366,subj,said,he,nsubj,he said .
366,subj,agreed,gentleman,nsubj,`` and this gentleman 's kindly agreed to lend us his boat ! ''
366,subj,came,man,nsubj,"a toothless old man came ambling up to them , pointing , with a rather wicked grin , at an old rowboat bobbing in the iron-gray water below them ."
366,subj,tried,he,nsubj,he tried to start a fire but the empty chip bags just smoked and shriveled up .
366,subj,said,he,nsubj,he said cheerfully .
366,subj,agreed,harry,nsubj,"harry privately agreed , though the thought did n't cheer him up at all ."
366,subj,left,harry,nsubjpass,"she and uncle vernon went off to the lumpy bed next door , and harry was left to find the softest bit of floor he could and to curl up under the thinnest , most ragged blanket ."
366,subj,could,he,nsubj,"she and uncle vernon went off to the lumpy bed next door , and harry was left to find the softest bit of floor he could and to curl up under the thinnest , most ragged blanket ."
366,subj,shivered,he,nsubj,"he shivered and turned over , trying to get comfortable , his stomach rumbling with hunger ."
366,subj,lay,he,nsubj,"he lay and watched his birthday tick nearer , wondering if the dursleys would remember at all , wondering where the letter writer was now ."
366,subj,heard,harry,nsubj,harry heard something creak outside .
366,subj,hoped,he,nsubj,"he hoped the roof was n't going to fall in , although he might be warmer if it did ."
366,subj,said,he,nsubj,he said stupidly .
366,subj,holding,he,nsubj,"he was holding a rifle in his hands -- now they knew what had been in the long , thin package he had brought with them ."
366,subj,shouted,he,nsubj,he shouted .
366,subj,bent,he,nsubj,"he bent down , picked up the door , and fitted it easily back into its frame ."
366,subj,turned,he,nsubj,he turned to look at them all .
366,subj,strode,he,nsubj,he strode over to the sofa where dudley sat frozen with fear .
366,subj,looked,harry,nsubj,"harry looked up into the fierce , wild , shadowy face and saw that the beetle eyes were crinkled in a smile ."
366,subj,leave,you,nsubj,"i demand that you leave at once , sit ! ''"
366,subj,said,he,nsubj,he said .
366,subj,made,vernon,nsubj,"uncle vernon made another funny noise , like a mouse being trodden on ."
366,subj,pulled,he,nsubj,from an inside pocket of his black overcoat he pulled a slightly squashed box .
366,subj,opened,harry,nsubj,harry opened it with trembling fingers .
366,subj,looked,harry,nsubj,harry looked up at the giant .
366,subj,meant,he,nsubj,"he meant to say thank you , but the words got lost on the way to his mouth , and what he said instead was , `` who are you ? ''"
366,subj,said,he,nsubj,"he meant to say thank you , but the words got lost on the way to his mouth , and what he said instead was , `` who are you ? ''"
366,subj,chuckled,giant,nsubj,the giant chuckled .
366,subj,said,he,nsubj,"he said , rubbing his hands together ."
366,subj,snorted,he,nsubj,his eyes fell on the empty grate with the shriveled chip bags in it and he snorted .
366,subj,bent,he,nsubj,"he bent down over the fireplace ; they could n't see what he was doing but when he drew back a second later , there was a roaring fire there ."
366,subj,doing,he,nsubj,"he bent down over the fireplace ; they could n't see what he was doing but when he drew back a second later , there was a roaring fire there ."
366,subj,sunk,he,nsubj,it filled the whole damp hut with flickering light and harry felt the warmth wash over him as though he 'd sunk into a hot bath .
366,subj,sat,giant,nsubj,"the giant sat back down on the sofa , which sagged under his weight , and began taking all sorts of things out of the pockets of his coat : a copper kettle , a squashy package of sausages , a poker , a teapot , several chipped mugs , and a bottle of some amber liquid that he took a swig from before starting to make tea ."
366,subj,sagged,which,nsubj,"the giant sat back down on the sofa , which sagged under his weight , and began taking all sorts of things out of the pockets of his coat : a copper kettle , a squashy package of sausages , a poker , a teapot , several chipped mugs , and a bottle of some amber liquid that he took a swig from before starting to make tea ."
366,subj,took,he,nsubj,"the giant sat back down on the sofa , which sagged under his weight , and began taking all sorts of things out of the pockets of his coat : a copper kettle , a squashy package of sausages , a poker , a teapot , several chipped mugs , and a bottle of some amber liquid that he took a swig from before starting to make tea ."
366,subj,slid,he,nsubj,"nobody said a thing while the giant was working , but as he slid the first six fat , juicy , slightly burnt sausages from the poker , dudley fidgeted a little ."
366,subj,passed,he,nsubj,"he passed the sausages to harry , who was so hungry he had never tasted anything so wonderful , but he still could n't take his eyes off the giant ."
366,subj,tasted,he,nsubj,"he passed the sausages to harry , who was so hungry he had never tasted anything so wonderful , but he still could n't take his eyes off the giant ."
366,subj,said,he,nsubj,"finally , as nobody seemed about to explain anything , he said , `` i 'm sorry , but i still do n't really know who you are . ''"
366,subj,thought,harry,nsubj,harry thought this was going a bit far .
366,subj,gone,who,nsubj,"uncle vernon , who had gone very pale , whispered something that sounded like `` mimblewimble . ''"
366,subj,said,he,nsubj,he said finally .
366,subj,said,harry,nsubj,said harry eagerly .
366,subj,stretched,harry,nsubj,"harry stretched out his hand at last to take the yellowish envelope , addressed in emerald green to mr. h. potter , the floor , hut-on-the-rock , the sea ."
366,subj,pulled,he,nsubj,he pulled out the letter and read :
366,subj,decide,he,nsubj,questions exploded inside harry 's head like fireworks and he could n't decide which to ask first .
366,subj,stammered,he,nsubj,"after a few minutes he stammered , `` what does it mean , they await my owl ? ''"
366,subj,read,harry,nsubj,with his tongue between his teeth he scribbled a note that harry could read upside down :
366,subj,realized,harry,nsubj,harry realized his mouth was open and closed it quickly .
366,subj,grew,you,nsubj,an ' it 's your bad luck you grew up in a family o ' the biggest muggles i ever laid eyes on . ''
366,subj,said,harry,nsubj,said harry .
366,subj,gone,harry,nsubj,harry had gone very white .
366,subj,found,he,nsubj,"as soon as he found his voice he said , `` blown up ?"
366,subj,said,he,nsubj,"as soon as he found his voice he said , `` blown up ?"
366,subj,told,you,nsubj,you told me they died in a car crash ! ''
366,subj,happened,what,nsubj,what happened ? ''
366,subj,asked,harry,nsubj,harry asked urgently .
366,subj,looked,he,nsubj,he looked suddenly anxious .
366,subj,threw,he,nsubj,he threw a dirty look at the dursleys .
366,subj,suggested,harry,nsubj,harry suggested .
366,subj,know,you,nsubj,`` you-know-who killed 'em .
366,subj,got,you,nsubj,never wondered how you got that mark on yer forehead ?
366,subj,lived,you,nsubj,"no one ever lived after he decided ter kill 'em , no one except you , an ' he 'd killed some o ' the best witches an ' wizards of the age -- the mckinnons , the bones , the prewetts -- an ' you was only a baby , an ' you lived . ''"
366,subj,saw,he,nsubj,"as hagrid 's story came to a close , he saw again the blinding flash of green light , more clearly than he had ever remembered it before -- and he remembered something else , for the first time in his life : a high , cold , cruel laugh ."
366,subj,remembered,he,nsubj,"as hagrid 's story came to a close , he saw again the blinding flash of green light , more clearly than he had ever remembered it before -- and he remembered something else , for the first time in his life : a high , cold , cruel laugh ."
366,subj,seemed,vernon,nsubj,uncle vernon certainly seemed to have got back his courage .
366,subj,glaring,he,nsubj,he was glaring at hagrid and his fists were clenched .
366,subj,said,he,nsubj,"pointing this at uncle vernon like a sword , he said , `` i 'm warning you , dursley -i 'm warning you -- one more word ... ``"
366,subj,flattened,he,nsubj,"in danger of being speared on the end of an umbrella by a bearded giant , uncle vernon 's courage failed again ; he flattened himself against the wall and fell silent ."
366,subj,famous,yeh,nsubj,makes yeh even more famous .
366,subj,looked,hagrid,nsubj,"hagrid looked at harry with warmth and respect blazing in his eyes , but harry , instead of feeling pleased and proud , felt quite sure there had been a horrible mistake ."
366,subj,spent,he,nsubj,"he 'd spent his life being clouted by dudley , and bullied by aunt petunia and uncle vernon ; if he was really a wizard , why had n't they been turned into warty toads every time they 'd tried to lock him in his cupboard ?"
366,subj,defeated,he,nsubj,"if he 'd once defeated the greatest sorcerer in the world , how come dudley had always been able to kick him around like a football ?"
366,subj,think,i,nsubj,"`` hagrid , '' he said quietly , `` i think you must have made a mistake ."
366,subj,chuckled,hagrid,nsubj,"to his surprise , hagrid chuckled ."
366,subj,looked,harry,nsubj,harry looked into the fire .
366,subj,came,he,nsubj,"now he came to think about it ... every odd thing that had ever made his aunt and uncle furious with him had happened when he , harry , had been upset or angry ... chased by dudley 's gang , he had somehow found himself out of their reach ... dreading going to school with that ridiculous haircut , he 'd managed to make it grow back ... and the very last time dudley had hit him , had n't he got his revenge , without even realizing he was doing it ?"
366,subj,found,he,nsubj,"now he came to think about it ... every odd thing that had ever made his aunt and uncle furious with him had happened when he , harry , had been upset or angry ... chased by dudley 's gang , he had somehow found himself out of their reach ... dreading going to school with that ridiculous haircut , he 'd managed to make it grow back ... and the very last time dudley had hit him , had n't he got his revenge , without even realizing he was doing it ?"
366,subj,managed,he,nsubj,"now he came to think about it ... every odd thing that had ever made his aunt and uncle furious with him had happened when he , harry , had been upset or angry ... chased by dudley 's gang , he had somehow found himself out of their reach ... dreading going to school with that ridiculous haircut , he 'd managed to make it grow back ... and the very last time dudley had hit him , had n't he got his revenge , without even realizing he was doing it ?"
366,subj,set,he,nsubj,had n't he set a boa constrictor on him ?
366,subj,looked,harry,nsubj,"harry looked back at hagrid , smiling , and saw that hagrid was positively beaming at him ."
366,subj,hissed,he,nsubj,he hissed .
366,subj,gone,he,nsubj,but he had finally gone too far .
366,subj,brought,he,nsubj,"he brought the umbrella swishing down through the air to point at dudley -- there was a flash of violet light , a sound like a firecracker , a sharp squeal , and the next second , dudley was dancing on the spot with his hands clasped over his fat bottom , howling in pain ."
366,subj,turned,he,nsubj,"when he turned his back on them , harry saw a curly pig 's tail poking through a hole in his trousers ."
366,subj,saw,harry,nsubj,"when he turned his back on them , harry saw a curly pig 's tail poking through a hole in his trousers ."
366,subj,cast,he,nsubj,"pulling aunt petunia and dudley into the other room , he cast one last terrified look at hagrid and slammed the door behind them ."
366,subj,cast,he,nsubj,he cast a sideways look at harry under his bushy eyebrows .
366,subj,stay,me,nsubj,but dumbledore let me stay on as gamekeeper .
